0.667223,14.6656,0.0840465
0.667921,14.6582,0.0835912
0.668619,14.6509,0.0831402
0.669319,14.6435,0.0826935
0.670021,14.6362,0.0822511
0.670724,14.6289,0.0818131
0.671429,14.6216,0.0813792
0.672135,14.6144,0.0809496
0.672842,14.6071,0.0805243
0.673551,14.5999,0.0801031
0.674262,14.5927,0.079686
0.674974,14.5855,0.0792732
0.675687,14.5783,0.0788644
0.676402,14.5712,0.0784598
0.677119,14.564,0.0780592
0.677837,14.5569,0.0776627
0.678556,14.5498,0.0772702
0.679277,14.5427,0.0768817
0.68,14.5357,0.0764972
0.680724,14.5286,0.0761167
0.68145,14.5216,0.0757401
0.682177,14.5146,0.0753674
0.682906,14.5076,0.0749987
0.683636,14.5007,0.0746338
0.684368,14.4937,0.0742728
0.685102,14.4868,0.0739156
0.685837,14.4799,0.0735622
0.686574,14.473,0.0732126
0.687312,14.4661,0.0728668
0.688052,14.4592,0.0725247
0.688793,14.4524,0.0721864
0.689536,14.4456,0.0718517
0.690281,14.4388,0.0715208
0.691027,14.432,0.0711935
0.691775,14.4252,0.0708698
0.692524,14.4184,0.0705498
0.693275,14.4117,0.0702334
0.694028,14.405,0.0699205
0.694783,14.3983,0.0696112
0.695539,14.3916,0.0693054
0.696296,14.3849,0.0690032
0.697056,14.3783,0.0687044
0.697817,14.3716,0.0684091
0.698579,14.365,0.0681173
0.699344,14.3584,0.0678289
0.70011,14.3519,0.0675439
0.700877,14.3453,0.0672623
0.701647,14.3387,0.0669841
0.702418,14.3322,0.0667092
0.70319,14.3257,0.0664377
0.703965,14.3192,0.0661694
0.704741,14.3127,0.0659045
0.705519,14.3063,0.0656428
0.706298,14.2998,0.0653844
0.70708,14.2934,0.0651292
0.707863,14.287,0.0648772
0.708647,14.2806,0.0646283
0.709434,14.2742,0.0643827
0.710222,14.2678,0.0641402
0.711012,14.2615,0.0639008
0.711804,14.2552,0.0636646
0.712598,14.2489,0.0634314
0.713393,14.2426,0.0632013
0.71419,14.2363,0.0629743
0.714989,14.23,0.0627503
0.715789,14.2238,0.0625293
0.716592,14.2175,0.0623112
0.717396,14.2113,0.0620962
0.718202,14.2051,0.0618841
0.71901,14.199,0.061675
0.71982,14.1928,0.0614687
0.720631,14.1866,0.0612654
0.721445,14.1805,0.0610649
0.72226,14.1744,0.0608673
0.723077,14.1683,0.0606725
0.723896,14.1622,0.0604806
0.724717,14.1561,0.0602914
0.725539,14.1501,0.0601051
0.726364,14.144,0.0599215
0.72719,14.138,0.0597406
0.728018,14.132,0.0595625
0.728848,14.126,0.0593871
0.72968,14.1201,0.0592143
0.730514,14.1141,0.0590443
0.73135,14.1081,0.0588769
0.732188,14.1022,0.0587121
0.733028,14.0963,0.0585499
0.733869,14.0904,0.0583904
0.734713,14.0845,0.0582334
0.735558,14.0787,0.058079
0.736406,14.0728,0.0579271
0.737255,14.067,0.0577778
0.738106,14.0612,0.057631
0.73896,14.0554,0.0574866
0.739815,14.0496,0.0573447
0.740672,14.0438,0.0572053
0.741531,14.038,0.0570684
0.742393,14.0323,0.0569338
0.743256,14.0266,0.0568016
0.744121,14.0208,0.0566719
0.744988,14.0151,0.0565445
0.745858,14.0095,0.0564194
0.746729,14.0038,0.0562967
0.747602,13.9981,0.0561763
0.748478,13.9925,0.0560582
0.749355,13.9869,0.0559424
0.750235,13.9813,0.0558288
0.751116,13.9757,0.0557175
0.752,13.9701,0.0556085
0.752886,13.9645,0.0555016
0.753774,13.959,0.0553969
0.754664,13.9534,0.0552944
0.755556,13.9479,0.0551941
0.75645,13.9424,0.055096
0.757346,13.9369,0.0549999
0.758244,13.9314,0.054906
0.759145,13.926,0.0548142
0.760048,13.9205,0.0547244
0.760952,13.9151,0.0546367
0.761859,13.9097,0.0545511
0.762768,13.9043,0.0544675
0.76368,13.8989,0.0543859
0.764593,13.8935,0.0543063
0.765509,13.8881,0.0542287
0.766427,13.8828,0.0541531
0.767347,13.8774,0.0540794
0.768269,13.8721,0.0540077
0.769194,13.8668,0.0539379
0.77012,13.8615,0.05387
0.771049,13.8562,0.0538039
0.771981,13.851,0.0537398
0.772914,13.8457,0.0536775
0.77385,13.8405,0.053617
0.774788,13.8353,0.0535584
0.775728,13.83,0.0535016
0.776671,13.8249,0.0534466
0.777616,13.8197,0.0533934
0.778563,13.8145,0.0533419
0.779512,13.8093,0.0532922
0.780464,13.8042,0.0532442
0.781418,13.7991,0.0531979
0.782375,13.794,0.0531534
0.783333,13.7889,0.0531105
0.784294,13.7838,0.0530693
0.785258,13.7787,0.0530298
0.786224,13.7736,0.0529919
0.787192,13.7686,0.0529557
0.788163,13.7636,0.0529211
0.789136,13.7585,0.052888
0.790111,13.7535,0.0528566
0.791089,13.7485,0.0528267
0.792069,13.7436,0.0527984
0.793052,13.7386,0.0527716
0.794037,13.7336,0.0527464
0.795025,13.7287,0.0527227
0.796015,13.7238,0.0527005
0.797007,13.7189,0.0526797
0.798002,13.714,0.0526605
0.799,13.7091,0.0526427
0.8,13.7042,0.0526263
